jornal,coluna,data,titulo,link,metaforico
Folha de S. Paulo,Mercado,2008-04-18,Economia informal cresce acima do PIB,https://www1.folha.uol.com.br/fsp/dinheiro/fi1804200828.htm,1
Folha de S. Paulo,Acontece,2008-06-21,Individuais de Leonilson e Edith Derdyk discutem espaço e forma,https://www1.folha.uol.com.br/fsp/acontece/ac2106200803.htm,1
Folha de S. Paulo,Ilustrada,2008-06-21,Livro desonra influência da ficção científica de Philip K. Dick,https://www1.folha.uol.com.br/fsp/ilustrad/fq2106200818.htm,1
Folha de S. Paulo,Cotidiano,2008-06-30,"Relatora da ONU vê ""esquizofrenia"" em política federal para a habitação",https://www1.folha.uol.com.br/fsp/cotidian/ff3006200822.htm,1
Folha de S. Paulo,Poder,2008-07-30,Blog do Josias: Campanha de tucanos traz a marca da esquizofrenia,https://www1.folha.uol.com.br/poder/2008/07/427586-blog-do-josias-campanha-de-tucanos-traz-a-marca-da-esquizofrenia.shtml,1
Folha de S. Paulo,Painel do leitor,2008-03-08,Olimpíada,https://www1.folha.uol.com.br/paineldoleitor/secaodecartas/428937-eleicoes-olimpiada-defensoria-gil-educacao-advogados-alimentos-niobio.shtml,1
Folha de S. Paulo,Mercado,2008-08-21,Governadores criticam debate sobre criação de estatal do pré-sal,https://www1.folha.uol.com.br/mercado/2008/08/436367-governadores-criticam-debate-sobre-criacao-de-estatal-do-pre-sal.shtml,1
Folha de S. Paulo,Mercado,2008-08-22,Estados se unem contra mudanças,https://www1.folha.uol.com.br/fsp/dinheiro/fi2208200805.htm,1
Folha de S. Paulo,Mundo,2008-02-09,ESQUIZOFRENIA,https://www1.folha.uol.com.br/fsp/mundo/ft0209200804.htm,1
Folha de S. Paulo,Mundo,2008-09-29,Pastores americanos pedem que fiéis não votem em Obama,https://www1.folha.uol.com.br/mundo/2008/09/450114-pastores-americanos-pedem-que-fieis-nao-votem-em-obama.shtml,1
Folha de S. Paulo,Ilustrada,2008-06-10,"""É preciso entender o público antes de abater o artista""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0610200820.htm,1
Folha de S. Paulo,+mais!,2008-12-10,Conceito e ruptura,https://www1.folha.uol.com.br/fsp/mais/fs1210200811.htm,1
Folha de S. Paulo,Mercado,2008-10-23,"Aumentar juros agora é esquizofrenia, diz CNI",https://www1.folha.uol.com.br/mercado/2008/10/459380-aumentar-juros-agora-e-esquizofrenia-diz-cni.shtml,1
Folha de S. Paulo,Opinião,2008-04-11,Técnicas alimentares: saúde ou doença?,https://www1.folha.uol.com.br/fsp/opiniao/fz0411200809.htm,1
Folha de S. Paulo,Brasil,2008-02-12,"Partidarização de servidores públicos é nociva, diz Mendes",https://www1.folha.uol.com.br/fsp/brasil/fc0212200802.htm,1
Folha de S. Paulo,Mercado,2008-12-12,Ação pode ajudar mais na política do que na economia,https://www1.folha.uol.com.br/fsp/dinheiro/fi1212200803.htm,1
Folha de S. Paulo,Painel do leitor,2008-12-21,PAINEL DO LEITOR,https://www1.folha.uol.com.br/fsp/opiniao/fz2112200810.htm,1
Folha de S. Paulo,Brasil,2009-01-25,"BARACK LÁ, BUSH CÁ",https://www1.folha.uol.com.br/fsp/brasil/fc2501200913.htm,1
Folha de S. Paulo,Veículos,2009-03-15,É brincadeira,https://www1.folha.uol.com.br/fsp/veiculos/cv1503200901.htm,1
Folha de S. Paulo,Acontece,2009-03-21,Laura Finocchiaro mostra suas várias facetas em shows,https://www1.folha.uol.com.br/fsp/acontece/ac2103200901.htm,1
Folha de S. Paulo,Opinião,2009-03-25,A resiliência do PMDB,https://www1.folha.uol.com.br/fsp/opiniao/fz2503200904.htm,1
Folha de S. Paulo,Ilustrada,2009-03-28,Filme sobre o tédio usa estética de comercial,https://www1.folha.uol.com.br/fsp/ilustrad/fq2803200920.htm,1
Folha de S. Paulo,Acontece,2009-04-16,Artista da Califórnia cria limbo de surfista,https://www1.folha.uol.com.br/fsp/acontece/ac1604200906.htm,1
Folha de S. Paulo,Mundo,2009-04-20,Liderança errática de Bento 16 gera crise na igreja,https://www1.folha.uol.com.br/fsp/mundo/ft2004200915.htm,1
Folha de S. Paulo,Ilustrada,2009-05-18,HQ sobre índios une arte e antropologia,https://www1.folha.uol.com.br/fsp/ilustrad/fq1805200916.htm,1
Folha de S. Paulo,Painel do leitor,2009-08-06,Educação,https://www1.folha.uol.com.br/paineldoleitor/secaodecartas/577909-avioes-petrobras-trem-bala-greve-na-usp-educacao.shtml,1
Folha de S. Paulo,Opinião,2009-11-06,USP: faz de conta e violência,https://www1.folha.uol.com.br/fsp/opiniao/fz1106200909.htm,1
Folha de S. Paulo,Ilustrada,2009-07-31,Majors investem menos no cinema brasileiro,https://www1.folha.uol.com.br/fsp/ilustrad/fq3107200911.htm,1
Folha de S. Paulo,Mundo,2009-12-08,"Sem embaixador, Manuel Zelaya se reúne com Lula hoje no Brasil",https://www1.folha.uol.com.br/fsp/mundo/ft1208200904.htm,1
Folha de S. Paulo,Poder,2009-08-18,Tarso diz que partidos têm esquizofrenia e minimiza apoio do PMDB a Yeda,https://www1.folha.uol.com.br/poder/2009/08/611472-tarso-diz-que-partidos-tem-esquizofrenia-e-minimiza-apoio-do-pmdb-a-yeda.shtml,1
Folha de S. Paulo,Mercado,2009-06-09,"Brasileira entra no ranking de ""quem faz o Reino Unido sorrir""",https://www1.folha.uol.com.br/fsp/dinheiro/fi0609200915.htm,1
Folha de S. Paulo,Mundo,2009-09-18,Washington aliena aliados ao atender a pleito russo,https://www1.folha.uol.com.br/fsp/mundo/ft1809200903.htm,1
Folha de S. Paulo,Mundo,2009-09-11,Porta-voz anunciou equivocadamente a queda do muro de Berlim; leia trecho,https://www1.folha.uol.com.br/mundo/2009/11/649589-porta-voz-anunciou-equivocadamente-a-queda-do-muro-de-berlim-leia-trecho.shtml,1
Folha de S. Paulo,Ilustrada,2009-11-12,Governo defende filmes populares,https://www1.folha.uol.com.br/fsp/ilustrad/fq1112200914.htm,1
Folha de S. Paulo,Ilustrada,2009-12-17,Altos e baixos de uma nação,https://www1.folha.uol.com.br/fsp/ilustrad/fq1712200908.htm,1
Folha de S. Paulo,Ilustrada,2010-10-01,Caixa revê período mais criativo de Jorge Ben,https://www1.folha.uol.com.br/fsp/ilustrad/fq1001201012.htm,1
Folha de S. Paulo,+mais!,2010-04-18,POLÍTICA EXTREMA,https://www1.folha.uol.com.br/fsp/mais/fs1804201006.htm,1
Folha de S. Paulo,Livraria da Folha,2010-05-23,"Para Joca Reiners Terron, você pode ser quem quiser na rede, games e metrópoles",https://www1.folha.uol.com.br/folha/livrariadafolha/738695-para-joca-reiners-terron-voce-pode-ser-quem-quiser-na-rede-games-e-metropoles.shtml,1
Folha de S. Paulo,Veículos,2010-04-07,Tamanho família,https://www1.folha.uol.com.br/fsp/veiculos/cv0407201001.htm,1
Folha de S. Paulo,Ilustrada,2020-12-09,Grito de Marielle Franco é instante mais catártico de musical de Spike Lee,https://www1.folha.uol.com.br/ilustrada/2020/09/grito-de-marielle-franco-e-instante-mais-catartico-de-musical-de-spike-lee.shtml,1
Folha de S. Paulo,Colunas,2020-01-06,"Fogo, última gota sobre a Amazônia",https://www1.folha.uol.com.br/colunas/marceloleite/2020/06/fogo-ultima-gota-sobre-a-amazonia.shtml,1
Folha de S. Paulo,Painel do leitor,2020-04-13,"Para leitor, na pandemia, Bolsonaro passou de mito a mico",https://www1.folha.uol.com.br/paineldoleitor/2020/04/para-leitor-na-pandemia-bolsonaro-passou-de-mito-a-mico.shtml,1
Folha de S. Paulo,Painel do leitor,2020-11-04,Leitor quer que Bolsonaro divulgue resultado de seu exame,https://www1.folha.uol.com.br/paineldoleitor/2020/04/leitor-quer-que-bolsonaro-divulgue-resultado-de-seu-exame.shtml,1
Folha de S. Paulo,Colunas,2020-06-03,O famoso Daniel,https://www1.folha.uol.com.br/colunas/tatibernardi/2020/03/o-famoso-daniel.shtml,1
Folha de S. Paulo,Mundo,2019-06-17,Primeira presidente toma posse em uma Eslováquia dividida,https://www1.folha.uol.com.br/mundo/2019/06/primeira-presidente-toma-posse-em-uma-eslovaquia-dividida.shtml,1
Folha de S. Paulo,Viaja SP,2019-05-25,"Estados Unidos são o melhor país para viajar, segundo pesquisa Datafolha",https://www1.folha.uol.com.br/saopaulo/viaja-sp/melhores/2019/05/1987944-estados-unidos-sao-o-melhor-pais-para-viajar-segundo-pesquisa-datafolha.shtml?origin=folha,1
Folha de S. Paulo,Colunas,2019-04-04,9 razões para amar ou detestar as feiras livres,https://cozinhabruta.blogfolha.uol.com.br/2019/04/04/9-razoes-para-amar-ou-detestar-as-feiras-livres/,1
Folha de S. Paulo,Colunas,2019-03-30,Cozinha era lugar de mulher em 1964,https://cozinhabruta.blogfolha.uol.com.br/2019/03/30/cozinha-era-lugar-de-mulher-em-1964/,1
Folha de S. Paulo,Colunas,2019-03-02,Brumadinho soa sinal de alerta para Bolsonaro e sua cruzada antiambiental,https://www1.folha.uol.com.br/colunas/marceloleite/2019/02/brumadinho-soa-sinal-de-alerta-para-bolsonaro-e-sua-cruzada-antiambiental.shtml,1
Folha de S. Paulo,Poder,2019-01-21,"Bolsonaro viajou a Davos no 'AeroLula', alvo da oposição ao PT",https://www1.folha.uol.com.br/poder/2019/01/bolsonaro-viajou-a-davos-no-aerolula-alvo-da-oposicao-ao-pt.shtml,1
Folha de S. Paulo,Painel do leitor,2018-11-21,"O Revalida é essencial, diz leitor sobre prova exigida por Bolsonaro",https://www1.folha.uol.com.br/paineldoleitor/2018/11/o-revalida-e-essencial-diz-leitor-sobre-prova-exigida-por-bolsonaro.shtml,1
Folha de S. Paulo,Colunas,2018-10-15,O queijo suíço,https://www1.folha.uol.com.br/colunas/marcus-melo/2018/10/o-queijo-suico.shtml,1
Folha de S. Paulo,Cotidiano,2018-03-09,Número de visitantes do Museu Nacional em 2017 foi inferior ao de brasileiros que estiveram no Louvre,https://www1.folha.uol.com.br/cotidiano/2018/09/numero-de-visitantes-do-museu-nacional-em-2017-foi-inferior-ao-de-brasileiros-que-estiveram-no-louvre.shtml,1
Folha de S. Paulo,Blogs e Colunas,2018-08-30,As facções prisionais no Brasil,https://facesdaviolencia.blogfolha.uol.com.br/2018/08/30/as-faccoes-prisionais-no-brasil/,1
Folha de S. Paulo,Mundo,2018-06-18,"Separação de famílias fere valores americanos, diz ex-assessor de Trump",https://www1.folha.uol.com.br/mundo/2018/06/separacao-de-familias-fere-valores-americanos-diz-ex-assessor-de-trump.shtml,1
Folha de S. Paulo,Colunas,2018-03-18,"Marielle, Carmen Miranda, 9mm",https://www1.folha.uol.com.br/colunas/antonioprata/2018/03/marielle-carmem-miranda-9mm.shtml,1
Folha de S. Paulo,Colunas,2017-12-20,O futebol que se joga nos clubes brasileiros é esquizofrênico,https://www1.folha.uol.com.br/colunas/tostao/2017/12/1944721-o-futebol-que-se-joga-nos-clubes-brasileiros-e-esquizofrenico.shtml,1
Folha de S. Paulo,Mercado,2017-10-22,"Deixem a gente trabalhar e não estraguem mais', diz sócio do fundo Advent",https://www1.folha.uol.com.br/mercado/2017/10/1929114-deixem-a-gente-trabalhar-e-nao-estraguem-mais-diz-socio-do-fundo-advent.shtml,1
Folha de S. Paulo,Opinião,2017-08-29,Brasil esquizofrênico,https://www1.folha.uol.com.br/opiniao/2017/08/1913839-brasil-esquizofrenico.shtml,1
Folha de S. Paulo,Colunas,2017-09-07,Os cães de guarda do regime passaram a discordar entre si,https://www1.folha.uol.com.br/colunas/bernardo-carvalho/2017/07/1899438-os-caes-de-guarda-do-regime-passaram-a-discordar-entre-si.shtml,1
Folha de S. Paulo,Poder,2017-09-02,Imbróglio sobre Moreira Franco põe na berlinda decisões de juízes federais,https://www1.folha.uol.com.br/poder/2017/02/1857382-inbroglio-sobre-moreira-franco-poe-na-berlinda-decisoes-de-juizes-federais.shtml,1
Folha de S. Paulo,Colunas,2016-05-12,Carro elétrico é cigarro com piteira,https://www1.folha.uol.com.br/colunas/leaoserva/2016/12/1838443-carro-eletrico-e-cigarro-com-piteira.shtml,1
Folha de S. Paulo,Mundo,2016-11-13,Resultado apocalíptico escancara essência de um país de extremos,https://www1.folha.uol.com.br/mundo/2016/11/1831916-resultado-apocaliptico-escancara-essencia-de-um-pais-de-extremos.shtml,1
Folha de S. Paulo,Colunas,2016-06-07,Dependência do aconchego,https://www1.folha.uol.com.br/colunas/tostao/2016/07/1788907-dependencia-do-aconchego.shtml,1
Folha de S. Paulo,Colunas,2016-06-21,O petrolão é do PT,https://www1.folha.uol.com.br/colunas/kim-kataguiri/2016/06/1783768-o-petrolao-e-do-pt.shtml,1
Folha de S. Paulo,Painel do leitor,2016-04-13,"Foi sem querer querendo', diz leitor sobre vazamento de áudio de Temer",https://www1.folha.uol.com.br/paineldoleitor/2016/04/1760326-foi-sem-querer-querendo-diz-leitor-sobre-vazamento-de-audio-de-temer.shtml,1
Folha de S. Paulo,Opinião,2016-12-03,O ano em que o Brasil não cumprirá o ideal olímpico,https://www1.folha.uol.com.br/opiniao/2016/03/1748972-o-ano-em-que-o-brasil-nao-cumprira-o-ideal-olimpico.shtml,1
Folha de S. Paulo,Mundo,2016-01-03,"Documentários forçam Indonésia a encarar massacre, afirma diretor",https://www1.folha.uol.com.br/mundo/2016/03/1745183-documentarios-forcam-indonesia-a-encarar-massacre-afirma-diretor.shtml,1
Folha de S. Paulo,Ilustrada,2019-08-25,"Apesar de novos trailers, cinema perde espaço em convenção da Disney",https://www1.folha.uol.com.br/ilustrada/2019/08/apesar-de-novos-trailers-cinema-perde-espaco-em-convencao-da-disney.shtml,1
Folha de S. Paulo,Colunas,2019-03-02,"Não conheço mulher que não passou por uma situação de assédio', afirma Dira Paes",https://www1.folha.uol.com.br/colunas/monicabergamo/2019/02/nao-conheco-mulher-que-nao-passou-por-uma-situacao-de-assedio-afirma-dira-paes.shtml,1
Folha de S. Paulo,Mercado,2019-12-01,"Temos um bichinho instável com dois pés, diz Armínio Fraga sobre tripé macroeconômico",https://www1.folha.uol.com.br/mercado/2019/01/temos-um-bichinho-instavel-com-dois-pes-diz-arminio-fraga-sobre-tripe-macroeconomico.shtml,1
Folha de S. Paulo,Ilustríssima,2019-06-01,Negação da ciência ganha força em nacionalismo que une esquerda e direita,https://www1.folha.uol.com.br/ilustrissima/2019/01/negacao-da-ciencia-ganha-forca-em-nacionalismo-que-une-esquerda-e-direita.shtml,1
Folha de S. Paulo,Colunas,2018-12-25,"Ninguém nasce livre, torna-se livre!",https://www1.folha.uol.com.br/colunas/miriangoldenberg/2018/12/ninguem-nasce-livre-torna-se-livre.shtml,1
Folha de S. Paulo,Ilustríssima,2018-09-12,Peça sobre Nico conta histórias da musa de Andy Warhol que virou cantora,https://www1.folha.uol.com.br/ilustrissima/2018/12/peca-sobre-nico-conta-historias-da-musa-de-andy-warhol-que-virou-cantora.shtml,1
Folha de S. Paulo,Ilustríssima,2018-02-12,"Bienal de SP reflete as práticas personalistas do Brasil, afirma crítico",https://www1.folha.uol.com.br/ilustrissima/2018/12/bienal-de-sp-reflete-as-praticas-personalistas-do-brasil-afirma-critico.shtml,1
Folha de S. Paulo,Colunas,2018-04-09,Ueba! Começou o Otário Eleitoral!,https://www1.folha.uol.com.br/colunas/josesimao/2018/09/ueba-comecou-o-otario-eleitoral.shtml,1
Folha de S. Paulo,Colunas,2018-02-09,Felipe Melo não tem condições emocionais para ser um atleta profissional,https://www1.folha.uol.com.br/colunas/tostao/2018/09/felipe-melo-nao-tem-condicoes-emocionais-para-ser-um-atleta-profissional.shtml,1
Folha de S. Paulo,Livraria da Folha,2018-08-08,"Autor de ""O Ócio Criativo"" lança guia para entender tempos atuais",https://www1.folha.uol.com.br/livrariadafolha/2018/08/1875033-autor-de-o-ocio-criativo-lanca-guia-para-entender-tempos-atuais.shtml,1
Folha de S. Paulo,Mundo,2018-07-22,Separatistas e Exército travam na Ucrânia guerra esquecida pela Europa,https://www1.folha.uol.com.br/mundo/2018/07/separatistas-e-exercito-travam-na-ucrania-guerra-esquecida-pela-europa.shtml,1
Folha de S. Paulo,Cotidiano,2018-02-18,"Intervenção é paliativo com efeito político publicitário, diz sociólogo",https://www1.folha.uol.com.br/cotidiano/2018/02/intervencao-e-paliativo-com-efeito-politico-publicitario-diz-sociologo.shtml,1
Folha de S. Paulo,Colunas,2017-10-12,Anos 1950,https://www1.folha.uol.com.br/colunas/samuelpessoa/2017/12/1942123-anos-1950.shtml,1
Folha de S. Paulo,Colunas,2017-09-17,"Mesmo com imagens eróticas mais cruas na internet, Facebook veta seios",https://www1.folha.uol.com.br/colunas/jorge-coli/2017/09/1918977-mesmo-com-imagens-eroticas-mais-cruas-na-internet-facebook-veta-seios.shtml,1
Folha de S. Paulo,Colunas,2017-01-09,SPFW expôs como o discurso pró-diversidade pode ser vazio,https://www1.folha.uol.com.br/colunas/pedrodiniz/2017/09/1915151-spfw-expos-como-o-discurso-pro-diversidade-pode-ser-vazio.shtml,1
Folha de S. Paulo,Ilustrada,2017-08-13,"Marcantonio Vilaça, maior prêmio da arte do país, busca o equilíbrio",https://www1.folha.uol.com.br/ilustrada/2017/08/1909487-marcantonio-vilaca-maior-premio-da-arte-do-pais-busca-o-equilibrio.shtml,1
Folha de S. Paulo,Ilustríssima,2016-10-23,Roberto Alvim adapta livro de Chico Buarque com teatralidade,https://www1.folha.uol.com.br/ilustrissima/2016/10/1824984-roberto-alvim-adapta-livro-de-chico-buarque-com-teatralidade.shtml,1
Folha de S. Paulo,Blogs e Colunas,2016-10-19,Karnal considera ‘mimimi’ demandas de quem só quer representação,https://assimcomovoce.blogfolha.uol.com.br/2016/10/19/karnal-considera-mimimi-demandas-de-quem-so-quer-representacao/,1
Folha de S. Paulo,Topofmind,2016-10-15,Prêmio Top of Mind é ferramenta para medir eficácia em comunicação,https://www1.folha.uol.com.br/topofmind/2016/10/1822993-premio-top-of-mind-e-ferramenta-para-medir-eficacia-em-comunicacao.shtml,1
Folha de S. Paulo,Temas,2016-08-09,A revolução hoje,http://temas.folha.uol.com.br/50-anos-da-revolucao-cultural/a-revolucao-hoje/marcas-presentes.shtml,1
Folha de S. Paulo,Esporte,2016-09-08,"Djoko é brasileiro', mas perde do Brasil e está fora da Olimpíada",https://www1.folha.uol.com.br/esporte/olimpiada-no-rio/2016/08/1800635-djoko-e-brasileiro-mas-perde-do-brasil-e-esta-fora-da-olimpiada.shtml,1
Folha de S. Paulo,Colunas,2016-09-06,Novos eventos podem ocorrer,https://www1.folha.uol.com.br/colunas/marco-aurelio-canonico/2016/06/1779721-novos-eventos-podem-ocorrer.shtml,1
Folha de S. Paulo,Poder,2016-02-03,"Antes de sair votação no STF, Cunha disse não ver razão para afastamento",https://www1.folha.uol.com.br/poder/2016/03/1745643-antes-de-sair-votacao-no-stf-cunha-disse-nao-ver-razao-para-afastamento.shtml,1
Folha de S. Paulo,Blogs e Colunas,2016-01-15,O homem que caiu em Berlim,https://120bpm.blogfolha.uol.com.br/2016/01/15/o-homem-que-caiu-em-berlim/,1
Folha de S. Paulo,Ilustrada,2015-09-22,Rod Stewart fecha primeira semana de viés nostálgico do Rock in Rio,https://www1.folha.uol.com.br/ilustrada/2015/09/1684685-rod-stewart-fecha-primeira-semana-de-vies-nostalgico-do-rock-in-rio.shtml,1
Folha de S. Paulo,Poder,2015-08-31,Senador petista promete aumentar pressão contra política do governo,https://www1.folha.uol.com.br/poder/2015/08/1676131-senador-petista-promete-aumentar-pressao-contra-politica-do-governo.shtml,1
Folha de S. Paulo,Colunas,2015-08-21,"Nós, os antiesquerdistas, vencemos!",https://www1.folha.uol.com.br/colunas/reinaldoazevedo/2015/08/1671604-nos-os-antiesquerdistas-vencemos.shtml,1
Folha de S. Paulo,Colunas,2015-12-06,Carta a um jovem escritor... popular,https://www1.folha.uol.com.br/colunas/tatibernardi/2015/06/1641137-carta-a-um-jovem-escritor-popular.shtml,1
Folha de S. Paulo,Poder,2015-05-27,"Distritão faria Câmara ter 'cem Tiriricas', afirma especialista",https://www1.folha.uol.com.br/poder/2015/05/1634170-distritao-faria-camara-ter-cem-tiriricas-afirma-especialista.shtml,1
Folha de S. Paulo,TVFolha,2015-05-05,"Sociedade brasileira demanda demais do Estado, diz professor de Harvard",https://www1.folha.uol.com.br/multimidia/tvfolha/2015/05/1624860-sociedade-brasileira-demanda-demais-do-estado-diz-professor-de-harvard.shtml,1
Folha de S. Paulo,Colunas,2015-12-04,As ideias fora do lugar,https://www1.folha.uol.com.br/colunas/antonioprata/2015/04/1615517-as-ideias-fora-do-lugar.shtml,1
Folha de S. Paulo,Colunas,2014-10-30,Arrogância na derrota,https://www1.folha.uol.com.br/colunas/rogeriogentile/2014/10/1540523-arrogancia-na-derrota.shtml,1
Folha de S. Paulo,poder,2014-10-10,Armínio Fraga diz que economia brasileira está 'derretendo',https://www1.folha.uol.com.br/poder/2014/10/1530434-arminio-fraga-diz-que-economia-brasileira-esta-derretendo.shtml,1
Folha de S. Paulo,Esporte,2014-12-09,Pelé é alvo de críticas de representantes de movimentos negros,https://www1.folha.uol.com.br/esporte/2014/09/1514737-pele-e-alvo-de-criticas-de-representantes-de-movimentos-negros.shtml,1
Folha de S. Paulo,Painel do leitor,2014-05-09,"Dilma reconhece que escolheu mal seus ministros', comenta leitor",https://www1.folha.uol.com.br/paineldoleitor/2014/09/1511224-dilma-reconhece-que-escolheu-mal-seus-ministros-comenta-leitor.shtml,1
Folha de S. Paulo,Opinião,2014-01-04,Editorial: Saúde partida,https://www1.folha.uol.com.br/opiniao/2014/04/1433862-editorial-saude-partida.shtml,1
Folha de S. Paulo,Poder,2014-03-29,"A luta armada se esqueceu de fazer consulta ao povo', afirma historiador",https://www1.folha.uol.com.br/poder/2014/03/1432835-a-luta-armada-se-esqueceu-de-fazer-consulta-ao-povo-afirma-historiador.shtml,1
Folha de S. Paulo,Ilustrada,2014-01-03,Crítica: Autora americana Jennifer Egan se firma como crítica do banal,https://www1.folha.uol.com.br/ilustrada/2014/03/1419665-critica-autora-americana-jennifer-egan-se-firma-como-critica-do-banal.shtml,1
Folha de S. Paulo,Colunas,2014-02-17,Futuro (im)perfeito,https://www1.folha.uol.com.br/colunas/luliradfahrer/2014/02/1412815-futuro-imperfeito.shtml,1
Folha de S. Paulo,Colunas,2014-02-14,Elite brasileira é uma grande classe C,https://www1.folha.uol.com.br/colunas/pedrodiniz/2014/02/1411839-elite-brasileira-e-uma-grande-classe-c.shtml,1
Folha de S. Paulo,Tec,2014-01-31,"Posição do Brasil sobre vigilância é esquizofrênica, dizem pesquisadores",https://www1.folha.uol.com.br/tec/2014/01/1405739-posicao-do-brasil-com-relacao-a-vigilancia-e-esquizofrenica-dizem-pesquisadores.shtml,1
Folha de S. Paulo,Mundo,2014-01-28,Opinião: Sacerdócio e reinado na Presidência da França,https://www1.folha.uol.com.br/mundo/2014/01/1402468-opiniao-sacerdocio-e-reinado-na-presidencia-da-franca.shtml,1
Folha de S. Paulo,NYT,2014-01-28,O rei não erra,https://www1.folha.uol.com.br/fsp/newyorktimes/149507-o-rei-nao-erra.shtml,1
Folha de S. Paulo,Livraria da Folha,2014-07-01,Leia trecho de 'A Televisão na Era Digital' sobre reality show,https://www1.folha.uol.com.br/livrariadafolha/2014/01/1394321-leia-trecho-de-a-televisao-na-era-digital-sobre-reality-show.shtml,1
Folha de S. Paulo,Ilustrada,2013-08-12,Estudo inédito revela que homem brasileiro é mais baixo que roupas vendidas por grifes,https://www1.folha.uol.com.br/ilustrada/2013/12/1382048-estudo-inedito-revela-que-homem-brasileiro-e-mais-baixo-que-roupas-vendidas-por-grifes.shtml,1
Folha de S. Paulo,Livraria da Folha,2013-12-11,"Justiça de transição no Brasil foi 'esquizofrênica', diz historiador",https://www1.folha.uol.com.br/livrariadafolha/2013/11/1370276-ditadura-brasil-coletanea-relato-analise.shtml,1
Folha de S. Paulo,Painel do leitor,2013-10-14,Leitor elogia artigo sobre a democracia brasileira,https://www1.folha.uol.com.br/paineldoleitor/2013/10/1356144-leitor-elogia-artigo-sobre-a-democracia-brasileira.shtml,1
Folha de S. Paulo,Painel do leitor,2013-10-14,Democracia,https://www1.folha.uol.com.br/fsp/opiniao/133813-painel-do-leitor.shtml,1
Folha de S. Paulo,Opinião,2013-09-10,Janaina Conceição Paschoal: República esquizofrênica?,https://www1.folha.uol.com.br/opiniao/2013/10/1353763-janaina-conceicao-paschoal-republica-esquizofrenica.shtml,1
Folha de S. Paulo,Mundo,2013-10-07,Análise: Reação brasileira à espionagem é antiquada,https://www1.folha.uol.com.br/mundo/2013/07/1308731-analise-reacao-brasileira-a-espionagem-e-antiquada.shtml,1
Folha de S. Paulo,Mundo,2013-05-28,Análise: Visita de vice atualiza agenda dos EUA para o Brasil,https://www1.folha.uol.com.br/mundo/2013/05/1286079-analise-visita-de-vice-atualiza-agenda-dos-eua-para-o-brasil.shtml,1
Folha de S. Paulo,Ilustrada,2013-03-29,"Crítica: Autora de ""Crepúsculo"" dá origem a novo filme meloso",https://www1.folha.uol.com.br/ilustrada/2013/03/1254123-critica-autora-de-crepusculo-da-origem-a-novo-filme-meloso.shtml,1
Folha de S. Paulo,Celebridades,2013-03-18,Sophia Reis faz ensaio sensual e fala sobre experiência com o Santo Daime,https://f5.folha.uol.com.br/celebridades/1248270-sophia-reis-faz-ensaio-sensual-e-fala-sobre-experiencia-com-o-santo-daime.shtml,1
Folha de S. Paulo,Colunas,2012-12-24,O espírito dos Natais futuros.,https://www1.folha.uol.com.br/colunas/luliradfahrer/1205493-o-espirito-dos-natais-futuros.shtml,1
Folha de S. Paulo,Ilustrada,2012-10-24,"Autor de ""Gomorra"", Roberto Saviano comenta ligações entre máfia italiana e Brasil",https://www1.folha.uol.com.br/ilustrada/2012/10/1173715-autor-de-gomorra-roberto-saviano-comenta-ligacoes-entre-mafia-italiana-e-brasil.shtml,1
